Unnamed: 0,title,year,synopsis,critic_score,people_score,consensus,total_reviews,total_ratings,type,rating,genre,original_language,director,producer,writer,release_date_(theaters),release_date_(streaming),box_office_(gross_usa),runtime,production_co,sound_mix,aspect_ratio,view_the_collection,crew,link,director_count,producer_count,writer_count,production_co_count,runtime_minutes,box_office_(gross_usa) in millions
913,20 Feet From Stardom,2013,Filmmaker Morgan Neville shines a long-overdue spotlight on the hit-making contributions of longtime backup singers like Darlene Love and Merry Clayton.,99,82.0,"Rich, insightful, and occasionally heartbreaking, 20 Feet From Stardom is an energetic tribute to the passion, talent, and hard work of backup singers.",128,"10,000+",Musical & Performing Arts,PG-13,documentary,English,Morgan Neville,"Gil Friesen, Caitrin Rogers, Morgan Neville",,"Jun 14, 2013 limited",42780.0,$4.9M,1h 30m,Tremolo Productions,,,,"David Bowie, Ray Charles, Sheryl Crow, Lou Adler, Patti Austin, Chris Botti, Morgan Neville, Gil Friesen, Caitrin Rogers, Morgan Neville, George Conrades, Art Bilger, Peter Morton, Joel S. Ehrenkranz, Nicola B. Marsh",http://www.rottentomatoes.com/m/20_feet_from_stardom,1,3,1,1,90,4.9
914,Amy,2015,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,95,87.0,"As riveting as it is sad, Amy is a powerfully honest look at the twisted relationship between art and celebrity -- and the lethal spiral of addiction.",223,"10,000+",Musical & Performing Arts,R,"music, documentary, biography",English,Asif Kapadia,James Gay-Rees,,"Jul 3, 2015 limited",42578.0,$8.4M,2h 8m,Film4,,,,"Salaam Remi, Nick Shymansky, Blake Fielder-Civil, Mitch Winehouse, Mos Def, Asif Kapadia, James Gay-Rees, Antonio Pinto",http://www.rottentomatoes.com/m/amy_2015,1,1,1,1,128,8.4
915,Beauty and the Beast,1991,"An arrogant young prince (Robby Benson) and his castle's servants fall under the spell of a wicked enchantress, who turns him into the hideous Beast until he learns to love and be loved in return. The spirited, headstrong village girl Belle (Paige O'Hara) enters the Beast's castle after he imprisons her father Maurice (Rex Everhart). With the help of his enchanted servants, including the matronly Mrs. Potts (Angela Lansbury), Belle begins to draw the cold-hearted Beast out of his isolation.",94,92.0,"Enchanting, sweepingly romantic, and featuring plenty of wonderful musical numbers, Beauty and the Beast is one of Disney's most elegant animated offerings.",118,"250,000+",Musical & Performing Arts,G,"kids and family, animation, fantasy",English,"Gary Trousdale, Kirk Wise",Don Hahn,Linda Woolverton,,42619.0,$219.0M,1h 24m,Walt Disney Pictures,Surround,,,"Paige O'Hara, Robby Benson, Jerry Orbach, David Ogden Stiers, Angela Lansbury, Bradley Pierce, Rex Everhart, Jesse Corti, Hal Smith, Gary Trousdale, Kirk Wise, Howard Ashman, Don Hahn, Alan Menken, John Carnochan, Brian McEntee, Linda Woolverton",http://www.rottentomatoes.com/m/beauty_and_the_beast_1991,2,1,1,1,84,219.0
918,The Last Waltz,1978,"Seventeen years after joining forces as the backing band for rockabilly cult hero Ronnie Hawkins, Canadian roots rockers The Band call it quits with a lavish farewell show at San Francisco's Winterland Ballroom on Nov. 25, 1976. Filmed by Martin Scorsese, this documentary features standout performances by rock legends such as Bob Dylan, Van Morrison, Eric Clapton, Joni Mitchell and Muddy Waters, as well as interviews tracing the group's history and discussing road life.",98,94.0,"Among one of, if not the best rock movie ever made, The Last Waltz is a revealing, electrifying view of the classic band at their height.",50,"10,000+",Musical & Performing Arts,PG,documentary,English,Martin Scorsese,Robbie Robertson,,"Dec 31, 1978 wide",42843.0,$322.0K,1h 57m,Last Waltz Inc.,"Surround, Dolby Stereo",Flat (1.85:1),,"Robbie Robertson, Ringo Starr, Ron Wood, Neil Young, Paul Butterfield, Eric Clapton, Rick Danko, Neil Diamond, Dr. John, Martin Scorsese, L.A. Johnson, Frank Marshall, Robbie Robertson, Jonathan T. Taplin, Neil Diamond, Michael Chapman, Vilmos Zsigmond, Boris Leven",http://www.rottentomatoes.com/m/the_last_waltz_1978,1,1,1,1,117,0.322
919,Sing Street,2016,"In 1985, a Dublin teenager (Ferdia Walsh-Peelo) forms a rock 'n' roll band to win the heart of an aspiring model (Lucy Boynton).",95,92.0,"Sing Street is a feel-good musical with huge heart and irresistible optimism, and its charmimg cast and hummable tunes help to elevate its familiar plotting.",210,"10,000+",Musical & Performing Arts,PG-13,"comedy, drama, romance, music",English,John Carney,"Anthony Bregman, Martina Niland, John Carney",John Carney,"May 13, 2016 wide",42826.0,$3.2M,1h 46m,"PalmStar Media Capital, Cosmo Films, Likely Story, Distressed Films, FilmWave, Merced Media Partners",Dolby Digital,,,"Ferdia Walsh-Peelo, Lucy Boynton, Jack Reynor, Aidan Gillen, Maria Doyle Kennedy, Mark McKenna, Ian Kenny, Ben Carolan, Percy Chamburuka, John Carney, John Carney, Anthony Bregman, Martina Niland, John Carney, Kevin Frakes, Raj Brinder Singh, Bob Weinstein, Harvey Weinstein, Yaron Orbach",http://www.rottentomatoes.com/m/sing_street,1,3,1,6,106,3.2
924,Fantasia,1940,"Released in 1940, represented Disney's boldest experiment to date. Bringing to life his vision of blending animated imagery with classical music. What had begun as a vehicle to enhance Mickey Mouse's career blossomed into a full-blown feature that remains unique in the history of animation.",95,83.0,"A landmark in animation (and a huge influence on the medium of music video), Disney's Fantasia is a relentlessly inventive blend of the classics with phantasmagorical images.",56,"100,000+",Musical & Performing Arts,G,"kids and family, animation, fantasy",English,"James Algar, Samuel Armstrong, Ford Beebe, Norman Ferguson, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield",,,,42860.0,$24.8M,2h,Walt Disney Productions,"Surround, Magnetic Stereo 6 Track, Fantasound, Dolby Stereo, Mono",Academy (1.33:1),,"Deems Taylor, Leopold Stokowski, Walt Disney, Julietta Novis, The Philadelphia Orchestra, Paul J. Smith, James Algar, Samuel Armstrong, Ford Beebe, Norman Ferguson, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Paul Satterfield",http://www.rottentomatoes.com/m/fantasia,10,1,1,1,120,24.8
926,The Young Girls of Rochefort,1967,"Delphine (Catherine Deneuve) and Solange (Fran̤oise Dorl̩ac) are twin sisters who each want to find romance and leave their small seaside town of Rochefort, France. Soon they befriend a couple of visiting carnival workers who frequent their lonely mother's (Danielle Darrieux) caf̩ and hire the girls to sing in the carnival. Wanting a career as a songwriter, Solange falls for an American musician, Andy (Gene Kelly), while Delphine dumps her beau and searches Rochefort for her ideal man.",98,84.0,The Young Girls of Rochefort pays colorful homage to classic Hollywood musicals while earning its own emotionally affecting place of honor in the genre.,44,"2,500+",Musical & Performing Arts,G,"romance, musical",French (France),"Jacques Demy, Agn̬s Varda","Perrine Bauduin, Gilbert De Goldschmidt","Jacques Demy, Julian More",,42836.0,$88.5K,2h 5m,Miramax,Stereo,"35mm, Scope (2.35:1)",,"Catherine Deneuve, Fran̤oise Dorl̩ac, Gene Kelly, George Chakiris, Grover Dale, Jacques Perrin, Danielle Darrieux, Genevi̬ve Thenier, Pamela Hart, Leslie North, Jacques Demy, Agn̬s Varda, Jacques Demy, Julian More, Perrine Bauduin, Gilbert De Goldschmidt, Michel Legrand, Ghislain Cloquet, Jean Hamon, Bernard Evein",http://www.rottentomatoes.com/m/the_young_girls_of_rochefort,2,2,2,1,125,0.0885
928,Once,2006,"A vacuum repairman (Glen Hansard) moonlights as a street musician and hopes for his big break. One day a Czech immigrant (Marketa Irglova), who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",97,91.0,"A charming, captivating tale of love and music, Once sets the standard for the modern musical. And with Dublin as its backdrop, Once is fun and fresh.",158,"100,000+",Musical & Performing Arts,R,"musical, romance, drama",English,John Carney,Martina Niland,John Carney,"May 16, 2007 limited",42327.0,$9.4M,1h 26m,"Samson Films, RTE, Irish Film Board",,,,"Glen Hansard, Hugh Walsh, Gerry Hendrick, Alaistair Foley, Geoff Minogue, Bill Hodnett, Danuse Ktrestova, John Carney, John Carney, Martina Niland, David Collins, Tim Fleming, Glen Hansard",http://www.rottentomatoes.com/m/once,1,1,1,3,86,9.4
929,The Lion King,1994,"This Disney animated feature follows the adventures of the young lion Simba (Jonathan Taylor Thomas), the heir of his father, Mufasa (James Earl Jones). Simba's wicked uncle, Scar (Jeremy Irons), plots to usurp Mufasa's throne by luring father and son into a stampede of wildebeests. But Simba escapes, and only Mufasa is killed. Simba returns as an adult (Matthew Broderick) to take back his homeland from Scar with the help of his friends Timon (Nathan Lane) and Pumbaa (Ernie Sabella).",93,93.0,"Emotionally stirring, richly drawn, and beautifully animated, The Lion King is a pride within Disney's pantheon of classic family films.",130,"250,000+",Musical & Performing Arts,G,"kids and family, animation, adventure, musical",English,"Roger Allers, Rob Minkoff",Don Hahn,"Irene Mecchi, Jonathan Roberts, Linda Woolverton","Jun 24, 1994 wide",42962.0,$422.8M,1h 27m,Walt Disney Pictures,"Dolby SR, DTS, Dolby Stereo, SDDS, DTS-ES, Dolby A, Surround, Dolby Digital",Flat (1.85:1),,"Matthew Broderick, Jeremy Irons, James Earl Jones, Madge Sinclair, Moira Kelly, Nathan Lane, Rowan Atkinson, Ernie Sabella, Niketa Calame, Jonathan Taylor Thomas, Roger Allers, Rob Minkoff, Don Hahn, Irene Mecchi, Jonathan Roberts, Linda Woolverton, Elton John",http://www.rottentomatoes.com/m/the_lion_king,2,1,3,1,87,422.8
930,Waste Land,2010,"Located just outside Rio de Janeiro, Jardim Gramacho, Brazil, is the world's largest garbage landfill. Modern artist Vik Muniz works with the so-called catadores, the men and women who pick through the refuse, to create art out of recycled materials. Muniz selects six of the garbage pickers to pose as subjects in a series of photographs mimicking famous paintings. In his desire to assist the catadores and change their lives, Muniz finds himself changed as well.",100,90.0,"Waste Land begins with an eco-friendly premise, but quickly transforms into an uplifting portrait of the power of art and the dignity of the human spirit.",71,"5,000+",Musical & Performing Arts,PG,documentary,English,"Lucy Walker, Karen Harley, Jọo Jardim",Angus Aynsley,,"Oct 29, 2010 limited",42692.0,$187.7K,1h 38m,,,,,"Vik Muniz, Lucy Walker, Karen Harley, Jọo Jardim, Fernando Meirelles, Jackie De Botton, Angus Aynsley, Moby, Pedro Kos",http://www.rottentomatoes.com/m/waste-land,3,1,1,1,98,0.18769999999999998
933,Yellow Submarine,1968,"The music-loving inhabitants of Pepperland are under siege by the Blue Meanies, a nasty group of music-hating creatures. The Lord Mayor of Pepperland (Dick Emery) dispatches sailor Old Fred (Lance Percival) to Liverpool, England, where he is to recruit the help of the Beatles (John Lennon, Paul McCartney, George Harrison, Ringo Starr). The sympathetic Beatles ride a yellow submarine to the occupied Pepperland, where the Blue Meanies have no chance against the Fab Four's groovy tunes.",95,84.0,"A joyful, phantasmagoric blend of colorful animation and the music of the Beatles, Yellow Submarine is delightful (and occasionally melancholy) family fare.",60,"25,000+",Musical & Performing Arts,G,"comedy, animation, adventure, musical",English,George Dunning,,"Al Brodax, Roger McGough, Jack Mendelsohn, Lee Minoff, Erich Segal","Nov 13, 1968 wide",42817.0,$992.3K,1h 25m,"Apple Corps, Subafilms, King Features",Stereo,1.66:1,,"Paul Angelis, Peter Batten, John Clive, Dick Emery, George Harrison, Geoffrey Hughes, John Lennon, Paul McCartney, Lance Percival, Ringo Starr, Al Brodax, Roger McGough, Jack Mendelsohn, Lee Minoff, Erich Segal, George Harrison, John Lennon, Paul McCartney",http://www.rottentomatoes.com/m/beatles_the_yellow_submarine,1,1,5,3,85,0.9923
937,Hairspray,1988,"When Tracy Turnblad (Ricki Lake), an overweight teen, auditions for a spot on a popular teen dance show, she beats out the spiteful Amber von Tussle (Colleen Fitzpatrick), winning over Amber's boyfriend (Michael St. Gerard) in the process. After meeting some black students at her school, Tracy begins to push for more racial integration on the dance show. This gets her into trouble on many sides, especially with Amber's pushy parents (Sonny Bono, Deborah Harry).",98,80.0,"Hairspray is perhaps John Waters' most accessible film, and as such, it's a gently subversive slice of retro hilarity.",42,"50,000+",Musical & Performing Arts,PG,comedy,English,John Waters,Rachel Talalay,,"Feb 26, 1988 wide",39783.0,$6.7M,1h 30m,New Line Cinema,Surround,,,"Ricki Lake, Divine, Jerry Stiller, Sonny Bono, Colleen Fitzpatrick, Ruth Brown, Michael St. Gerard, Deborah Harry, Leslie Ann Powers, Clayton Prince, John Waters, Stanley F. Buchthal, Pat Moran, Rachel Talalay, John Waters, David Insley, Janice Hampton, Mary Colquhoun, Pat Moran, Vincent Peranio",http://www.rottentomatoes.com/m/1009096-hairspray,1,1,1,1,90,6.7
940,My Fair Lady,1964,"In this beloved musical, pompous phonetics professor Henry Higgins (Rex Harrison) is so sure of his abilities that he takes it upon himself to transform a Cockney working-class girl into someone who can pass for a cultured member of high society. His subject turns out to be the lovely Eliza Doolittle (Audrey Hepburn), who agrees to speech lessons to improve her job prospects. Higgins and Eliza clash, then form an unlikely bond -- one that is threatened by an aristocratic suitor (Jeremy Brett).",95,90.0,"George Cukor's elegant, colorful adaptation of the beloved stage play is elevated to new heights thanks to winning performances by Audrey Hepburn and Rex Harrison.",58,"100,000+",Musical & Performing Arts,G,musical,English,George Cukor,"James C. Katz, Jack L. Warner",,"Dec 25, 1964 wide",44144.0,$447.6K,2h 50m,Warner Brothers,"Mono, Dolby Digital, DTS",,,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White, Gladys Cooper, Jeremy Brett, Theodore Bikel, Isobel Elsom, Mona Washbourne, John Alderson, George Cukor, Alan Jay Lerner, James C. Katz, Jack L. Warner, Frederick Loewe, William H. Ziegler, Cecil Beaton, Gene Allen, George James Hopkins",http://www.rottentomatoes.com/m/my_fair_lady,1,2,1,1,170,0.4476
942,Aladdin,1992,"When street rat Aladdin frees a genie from a lamp, he finds his wishes granted. However, he soon finds that the evil has other plans for the lamp -- and for Princess Jasmine. But can Aladdin save Princess Jasmine and his love for her after she sees that he isn't quite what he appears to be?",95,92.0,"A highly entertaining entry in Disney's renaissance era,"" Aladdin is beautifully drawn, with near-classic songs and a cast of scene-stealing characters.",74,"250,000+",Musical & Performing Arts,G,"musical, comedy, fantasy, animation, kids and family, adventure",English,"Ron Clements, John Musker","Ron Clements, John Musker","Ron Clements, Ted Elliott, John Musker, Terry Rossio","Nov 25, 1992 wide",42614.0,$217.0M,1h 30m,Walt Disney Pictures,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Flat (1.66:1),,"Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman, Frank Welker, Gilbert Gottfried, Douglas Seale, Bruce Adler, Brad Kane, Lea Salonga, Ron Clements, John Musker, Roger Allers, Ron Clements, Ted Elliott, John Musker, Terry Rossio, Ron Clements, John Musker, Donald W. Ernst",http://www.rottentomatoes.com/m/disneys_aladdin,2,2,4,1,90,217.0
943,What's Love Got to Do With It,1993,"Based on the life of the legendary soul singer, Tina Turner (Angela Bassett) -- born Anna Mae Bullock -- discovers her love of singing in her Tennessee church choir. She moves to St. Louis to pursue a career, and there she meets the charismatic Ike Turner (Laurence Fishburne), who rechristens her Tina and offers to help her succeed. As a musical team, Ike and Tina take the charts by storm. But as his physical abuse worsens, Tina has to make the tough decision to leave Ike and set out on her own.",96,88.0,"With a fascinating real-life story and powerhouse performances from Angela Bassett and Laurence Fishburne, What's Love Got to Do With It? is a can't miss biopic.",53,"50,000+",Musical & Performing Arts,R,biography,English,Brian Gibson,"Doug Chapin, Barry Krost",,"Jun 9, 1993 wide",42350.0,$38.9M,1h 58m,Touchstone Pictures,Surround,,,"Angela Bassett, Laurence Fishburne, Vanessa Bell Calloway, Jenifer Lewis, Rae'ven Kelly, Phyllis Yvonne Stickney, Khandi Alexander, Penny Johnson, Pamela Tyson, Brian Gibson, Tina Turner, Kurt Loder, Kate Lanier, Doug Chapin, Barry Krost, Roger Davies, Mario Iscovich, Stanley Clarke",http://www.rottentomatoes.com/m/whats_love_got_to_do_with_it,1,2,1,1,118,38.9
